Date,S&P 500 Daily Performance,NASDAQ 100 Daily Performance,1-Year Treasury Bond Rate,5-Year Treasury Bond Rate,10-Year Treasury Bond Rate,30-Year Treasury Bond Rate,Bitcoin Futures Volume,Bitcoin Futures Returns
2019-08-29 00:00:00-04:00,0.48825270894521505,0.3076060808254785,1.940000057220459,1.5160000324249268,1.5160000324249268,1.5160000324249268,4154.0,-1.9597730789066528
2019-08-30 00:00:00-04:00,-0.3619271671969518,-0.6745244633117324,1.9329999685287476,1.50600004196167,1.50600004196167,1.50600004196167,2856.0,0.8837890625000001
2019-08-31 00:00:00-04:00,,,1.9329999685287476,1.50600004196167,1.50600004196167,1.50600004196167,,
2019-09-01 00:00:00-04:00,,,1.9329999685287476,1.50600004196167,1.50600004196167,1.50600004196167,,
2019-09-02 00:00:00-04:00,,,1.9329999685287476,1.50600004196167,1.50600004196167,1.50600004196167,,
2019-09-03 00:00:00-04:00,-0.09418978364380937,-0.3211936581506033,1.909999966621399,1.465999960899353,1.465999960899353,1.465999960899353,7222.0,10.260336906584993
2019-09-04 00:00:00-04:00,0.44825938557436035,0.46162456285215764,1.9049999713897705,1.4589999914169312,1.4589999914169312,1.4589999914169312,3701.0,-0.046125461254612546
2019-09-05 00:00:00-04:00,0.5201615157663909,0.7572271530033602,1.9199999570846558,1.565000057220459,1.565000057220459,1.565000057220459,3606.0,-1.5291936978683967
2019-09-06 00:00:00-04:00,-0.054360327380893865,-0.20752761046762216,1.909999966621399,1.5499999523162842,1.5499999523162842,1.5499999523162842,6764.0,-1.6455101081335213
2019-09-07 00:00:00-04:00,,,1.909999966621399,1.5499999523162842,1.5499999523162842,1.5499999523162842,,
2019-09-08 00:00:00-04:00,,,1.909999966621399,1.5499999523162842,1.5499999523162842,1.5499999523162842,,
2019-09-09 00:00:00-04:00,-0.3346238736977874,-0.5586308535058904,1.9079999923706055,1.621999979019165,1.621999979019165,1.621999979019165,3966.0,-1.1439466158245948
2019-09-10 00:00:00-04:00,0.28205501782072645,0.27537121482056137,1.9129999876022339,1.7020000219345093,1.7020000219345093,1.7020000219345093,3400.0,-2.8957528957528957
2019-09-11 00:00:00-04:00,0.6547244460403435,0.8550389609319307,1.9129999876022339,1.7330000400543213,1.7330000400543213,1.7330000400543213,3528.0,-0.19714144898965008
2019-09-12 00:00:00-04:00,0.016283721989888676,-0.18431909968657997,1.8949999809265137,1.7910000085830688,1.7910000085830688,1.7910000085830688,3099.0,2.4606299212598426
2019-09-13 00:00:00-04:00,-0.1600176754569537,-0.13638858087116332,1.899999976158142,1.902999997138977,1.902999997138977,1.902999997138977,2876.0,-2.051526717557252
2019-09-14 00:00:00-04:00,,,1.899999976158142,1.902999997138977,1.902999997138977,1.902999997138977,,
2019-09-15 00:00:00-04:00,,,1.899999976158142,1.902999997138977,1.902999997138977,1.902999997138977,,
2019-09-16 00:00:00-04:00,0.05173019959187814,0.23845825459677417,1.9450000524520874,1.840999960899353,1.840999960899353,1.840999960899353,2313.0,-1.9351717464925013
2019-09-17 00:00:00-04:00,0.3348175719772614,0.4956783649033244,1.937999963760376,1.812000036239624,1.812000036239624,1.812000036239624,1583.0,0.0
2019-09-18 00:00:00-04:00,0.17424555951191073,0.13938265761639104,1.8799999952316284,1.7860000133514404,1.7860000133514404,1.7860000133514404,1581.0,-0.4390243902439025
2019-09-19 00:00:00-04:00,-0.11859273415739185,-0.032894348726179475,1.8830000162124634,1.7740000486373901,1.7740000486373901,1.7740000486373901,4344.0,-1.5511391177896268
2019-09-20 00:00:00-04:00,-0.5434697927885992,-0.9860222874654172,1.850000023841858,1.7549999952316284,1.7549999952316284,1.7549999952316284,2400.0,0.2461841457410143
2019-09-21 00:00:00-04:00,,,1.850000023841858,1.7549999952316284,1.7549999952316284,1.7549999952316284,,
2019-09-22 00:00:00-04:00,,,1.850000023841858,1.7549999952316284,1.7549999952316284,1.7549999952316284,,
2019-09-23 00:00:00-04:00,0.27752737713675213,0.043247387740946275,1.8450000286102295,1.7079999446868896,1.7079999446868896,1.7079999446868896,4645.0,-3.160493827160494
2019-09-24 00:00:00-04:00,-1.193361204096324,-1.8575703801106185,1.8799999952316284,1.6349999904632568,1.6349999904632568,1.6349999904632568,10527.0,-14.227226202661209
2019-09-25 00:00:00-04:00,0.5565387837605099,1.259197288814637,1.8450000286102295,1.7319999933242798,1.7319999933242798,1.7319999933242798,5824.0,-3.690888119953864
2019-09-26 00:00:00-04:00,-0.2716207873552175,-0.2859731931062976,1.7699999809265137,1.684999942779541,1.684999942779541,1.684999942779541,5369.0,-4.345273047563124
2019-09-27 00:00:00-04:00,-0.793172662026408,-1.3415015086428146,1.7300000190734863,1.6749999523162842,1.6749999523162842,1.6749999523162842,3497.0,-0.9961662221706864
2019-09-28 00:00:00-04:00,,,1.7300000190734863,1.6749999523162842,1.6749999523162842,1.6749999523162842,,
2019-09-29 00:00:00-04:00,,,1.7300000190734863,1.6749999523162842,1.6749999523162842,1.6749999523162842,,
2019-09-30 00:00:00-04:00,0.3259081063881626,0.5642375879548039,1.7699999809265137,1.6749999523162842,1.6749999523162842,1.6749999523162842,4976.0,3.0284301606922126
2019-10-01 00:00:00-04:00,-1.4559133911138304,-1.267916895530928,1.753000020980835,1.6440000534057617,1.6440000534057617,1.6440000534057617,3539.0,-0.41866028708133973
2019-10-02 00:00:00-04:00,-1.2708621333118084,-1.006868568718719,1.7350000143051147,1.5959999561309814,1.5959999561309814,1.5959999561309814,1861.0,-0.7202881152460985
2019-10-03 00:00:00-04:00,0.8751014086709363,1.0744760412544319,1.6649999618530273,1.5360000133514404,1.5360000133514404,1.5360000133514404,2581.0,-1.508750754375377
2019-10-04 00:00:00-04:00,1.1461114556605079,0.9999572605324167,1.6549999713897705,1.5149999856948853,1.5149999856948853,1.5149999856948853,1994.0,0.7348438456827924
2019-10-05 00:00:00-04:00,,,1.6549999713897705,1.5149999856948853,1.5149999856948853,1.5149999856948853,,
2019-10-06 00:00:00-04:00,,,1.6549999713897705,1.5149999856948853,1.5149999856948853,1.5149999856948853,,
2019-10-07 00:00:00-04:00,-0.18476618478641768,-0.007122906413794851,1.6729999780654907,1.5529999732971191,1.5529999732971191,1.5529999732971191,5782.0,4.493670886075949
2019-10-08 00:00:00-04:00,-0.9361678079792622,-0.8748082392791897,1.6549999713897705,1.5369999408721924,1.5369999408721924,1.5369999408721924,2275.0,-1.0895883777239708
2019-10-09 00:00:00-04:00,0.28510887324631123,0.15457942746155767,1.628000020980835,1.5889999866485596,1.5889999866485596,1.5889999866485596,4716.0,5.62003665241295
2019-10-10 00:00:00-04:00,0.6708753886964118,0.6755606735068034,1.6330000162124634,1.6579999923706055,1.6579999923706055,1.6579999923706055,2716.0,-0.11621150493898895
2019-10-11 00:00:00-04:00,0.24298956844653855,0.10145198914380839,1.6230000257492065,1.7519999742507935,1.7519999742507935,1.7519999742507935,4134.0,-2.7923211169284468
2019-10-12 00:00:00-04:00,,,1.6230000257492065,1.7519999742507935,1.7519999742507935,1.7519999742507935,,
2019-10-13 00:00:00-04:00,,,1.6230000257492065,1.7519999742507935,1.7519999742507935,1.7519999742507935,,
2019-10-14 00:00:00-04:00,0.011458715942218438,0.09687422330480704,1.6180000305175781,1.7330000400543213,1.7330000400543213,1.7330000400543213,1774.0,1.2113870381586918
2019-10-15 00:00:00-04:00,0.7421895750107124,0.9518367796806445,1.6180000305175781,1.7710000276565552,1.7710000276565552,1.7710000276565552,2752.0,-2.038369304556355
2019-10-16 00:00:00-04:00,0.00033481061029523026,0.1038894932755097,1.6150000095367432,1.7480000257492065,1.7480000257492065,1.7480000257492065,3685.0,-2.4539877300613497
2019-10-17 00:00:00-04:00,-0.09397815697370646,-0.43251293036508764,1.625,1.7569999694824219,1.7569999694824219,1.7569999694824219,2582.0,1.0658307210031348
2019-10-18 00:00:00-04:00,-0.35504519449481986,-0.879402038598719,1.625,1.746999979019165,1.746999979019165,1.746999979019165,3414.0,-1.301921884686919
2019-10-19 00:00:00-04:00,,,1.625,1.746999979019165,1.746999979019165,1.746999979019165,,
2019-10-20 00:00:00-04:00,,,1.625,1.746999979019165,1.746999979019165,1.746999979019165,,
2019-10-21 00:00:00-04:00,0.3417339779047388,0.36339137967511526,1.625,1.7920000553131104,1.7920000553131104,1.7920000553131104,3642.0,-0.6056935190793459
2019-10-22 00:00:00-04:00,-0.48958193959592766,-1.1750369631035673,1.6150000095367432,1.7680000066757202,1.7680000066757202,1.7680000066757202,2446.0,-0.7897934386391251
2019-10-23 00:00:00-04:00,0.35103455670970646,0.39435405386311695,1.6150000095367432,1.7589999437332153,1.7589999437332153,1.7589999437332153,5767.0,-7.487623762376237
2019-10-24 00:00:00-04:00,-0.14893259842318188,0.131849310549743,1.6230000257492065,1.7660000324249268,1.7660000324249268,1.7660000324249268,3210.0,0.9433962264150944
2019-10-25 00:00:00-04:00,0.6402907459428648,1.2946296763204048,1.625,1.8009999990463257,1.8009999990463257,1.8009999990463257,8600.0,3.0669830117449663
2019-10-26 00:00:00-04:00,,,1.625,1.8009999990463257,1.8009999990463257,1.8009999990463257,,
2019-10-27 00:00:00-04:00,,,1.625,1.8009999990463257,1.8009999990463257,1.8009999990463257,,
2019-10-28 00:00:00-04:00,0.2407491921616572,0.48665452283809874,1.6050000190734863,1.8530000448226929,1.8530000448226929,1.8530000448226929,6474.0,-1.7525773195876289
